Team	Hero	Name	Set	Split	Name_S	T0	C	Ct	B	R	G	Y	S	Br	Rr	Gr	Yr	Sr	SP	MO	FI	Drw	Dsc	Top	Bs	Wd	Cty	NR	C2	C4	CD	SK	LS	LT	TE	Pierc	HM	KO	KBS	AF	Vil	MF	VS	DC	SRD	FHQ	SHL	XTR	file	loc	id	uni	keywords
Inhumans	Black Bolt	Wordless Murmur	ROK		Black Bolt		5	5	1											1	1							1																					blackbolt,jpg	SE	Black Bolt (ROK)	Black Bolt (ROK)	""
Inhumans	Crystal	Elemental princess	ROK				6	3		1									-1		1																	1										Throne's Favor	crystal,jpg	NW	Crystal (ROK)	Crystal (ROK)	""
Inhumans	Crystal	Weave four into one	ROK				8	1			1			1	1	1	1				1																												crystal,jpg	NE	Crystal (ROK)	Crystal (ROK)	""
Inhumans	Crystal	Earth, air, fire and water	ROK				3	5	1					1	1	1	1				1																												crystal,jpg	SW	Crystal (ROK)	Crystal (ROK)	""
Inhumans	Crystal	Master the four elements	ROK				4	5				1							-1	1		1																											crystal,jpg	SE	Crystal (ROK)	Crystal (ROK)	""
Inhumans	Gorgon	Trample underhoof	ROK				6	3			1										1																	1											gorgon,jpg	NW	Gorgon (ROK)	Gorgon (ROK)	""
Inhumans	Gorgon	Lead the inhuman elite	ROK				8	1			1										1						-1								1														gorgon,jpg	NE	Gorgon (ROK)	Gorgon (ROK)	""
Inhumans	Gorgon	Lockjaw, inhuman's best friend	ROK				3	5		1					1					1																													gorgon,jpg	SW	Gorgon (ROK)	Gorgon (ROK)	""
Inhumans	Gorgon	Stomping shockwave	ROK				5	5			1					1					1						-1																						gorgon,jpg	SE	Gorgon (ROK)	Gorgon (ROK)	""
Inhumans	Karnak	Find fatal flaw	ROK				4	5				1								1																	1												karnak,jpg	NW	Karnak (ROK)	Karnak (ROK)	""
Inhumans	Karnak	Brilliant strategist	ROK				2	5		1					1						1																												karnak,jpg	NE	Karnak (ROK)	Karnak (ROK)	""
Inhumans	Karnak	Seek the center	ROK				7	1		1																																							karnak,jpg	SW	Karnak (ROK)	Karnak (ROK)	""
Inhumans	Karnak	Shatter the weak point	ROK				5	3			1										1																1												karnak,jpg	SE	Karnak (ROK)	Karnak (ROK)	""
Inhumans	Medusa	Royal command	ROK				5	3				1									1														1		1											Throne's Favor	medusa,jpg	NW	Medusa (ROK)	Medusa (ROK)	""
Inhumans	Medusa	Headstrong	ROK				7	1				1									1	2																										Throne's Favor	medusa,jpg	NE	Medusa (ROK)	Medusa (ROK)	""
Inhumans	Medusa	Queen of the inhumans	ROK				2	5			1										1																											Throne's Favor	medusa,jpg	SW	Medusa (ROK)	Medusa (ROK)	""
Inhumans	Medusa	Splitting hairs	ROK				3	5				1					1				1	1																										Throne's Favor	medusa,jpg	SE	Medusa (ROK)	Medusa (ROK)	""
